2011-01-01 00:00:00.000,20110102,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,1,Sun,2
2011-01-02 00:00:00.000,20110103,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,2,Mon,3
2011-01-03 00:00:00.000,20110104,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,3,Tue,4
2011-01-04 00:00:00.000,20110105,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,4,Wed,5
2011-01-05 00:00:00.000,20110106,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,5,Thu,6
2011-01-06 00:00:00.000,20110107,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,6,Fri,7
2011-01-07 00:00:00.000,20110108,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,7,Sat,8
2011-01-08 00:00:00.000,20110109,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,1,Sun,9
2011-01-09 00:00:00.000,20110110,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,2,Mon,10
2011-01-10 00:00:00.000,20110111,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,3,Tue,11
2011-01-11 00:00:00.000,20110112,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,4,Wed,12
2011-01-12 00:00:00.000,20110113,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,5,Thu,13
2011-01-13 00:00:00.000,20110114,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,6,Fri,14
2011-01-14 00:00:00.000,20110115,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,7,Sat,15
2011-01-15 00:00:00.000,20110116,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,1,Sun,16
2011-01-16 00:00:00.000,20110117,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,2,Mon,17
2011-01-17 00:00:00.000,20110118,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,3,Tue,18
2011-01-18 00:00:00.000,20110119,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,4,Wed,19
2011-01-19 00:00:00.000,20110120,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,5,Thu,20
2011-01-20 00:00:00.000,20110121,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,6,Fri,21
2011-01-21 00:00:00.000,20110122,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,7,Sat,22
2011-01-22 00:00:00.000,20110123,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,1,Sun,23
2011-01-23 00:00:00.000,20110124,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,2,Mon,24
2011-01-24 00:00:00.000,20110125,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,3,Tue,25
2011-01-25 00:00:00.000,20110126,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,4,Wed,26
2011-01-26 00:00:00.000,20110127,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,5,Thu,27
2011-01-27 00:00:00.000,20110128,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,6,Fri,28
2011-01-28 00:00:00.000,20110129,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,7,Sat,29
2011-01-29 00:00:00.000,20110130,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,1,Sun,30
2011-01-30 00:00:00.000,20110131,1,Jan,Q1,2011,2011-Q1,2011-Jan,2011-01,2,Mon,31
2011-01-31 00:00:00.000,20110201,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,3,Tue,1
2011-02-01 00:00:00.000,20110202,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,4,Wed,2
2011-02-02 00:00:00.000,20110203,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,5,Thu,3
2011-02-03 00:00:00.000,20110204,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,6,Fri,4
2011-02-04 00:00:00.000,20110205,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,7,Sat,5
2011-02-05 00:00:00.000,20110206,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,1,Sun,6
2011-02-06 00:00:00.000,20110207,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,2,Mon,7
2011-02-07 00:00:00.000,20110208,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,3,Tue,8
2011-02-08 00:00:00.000,20110209,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,4,Wed,9
2011-02-09 00:00:00.000,20110210,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,5,Thu,10
2011-02-10 00:00:00.000,20110211,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,6,Fri,11
2011-02-11 00:00:00.000,20110212,2,Feb,Q1,2011,2011-Q1,2011-Feb,2011-02,7,Sat,12
